id_study	system	strata	habitat	cat	tax_resp_class	l.n.c	l.p.c	l.int.c	Date_entry	author	pubyear	citation	publication	pubvol	pages	hab_descrip	location	latitud	longitud	elev	n_avail	n_total	p_avail	p_total	c_total	pH	light	temp	precip	npp	npp_typ	ab	ab_unit	study_typ	cons_man	HA	fert	fdchlg_man	num_nut_tmnt	num_nut	duration	fert_area	cons_area	vol	fert_unit	p_rate	n_rate	meta_source	note_study
MEB020	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	-0.427798428	20060327	Agawin&&	1996	Mar Ecol Prog Ser 138:233-243	Mar Ecol Prog Ser	138	233-243	seagrass meadow	NA	15	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	120	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB021	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.289895	20060327	Agawin&&	1996	Mar Ecol Prog Ser 138:233-243	Mar Ecol Prog Ser	138	233-243	seagrass meadow	NA	15	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	120	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB022	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	1.204084728	20060327	Agawin&&	1996	Mar Ecol Prog Ser 138:233-243	Mar Ecol Prog Ser	138	233-243	seagrass meadow	NA	15	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	120	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB023	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	1.021870454	NA	NA	20060321	Lee&Dunton	2000	Mar Ecol Prog Ser 196:39-48	Mar Ecol Prog Ser	196	39-48	seagrass meadow	NA	27	-96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	180	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB024	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	1.47300376	20060321	Udy&&	1999	Mar Ecol Prog Ser 185:257-271	Mar Ecol Prog Ser	185	257-271	seagrass meadow	NA	-16.57	145.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	80	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB025	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	0.308343965	-0.058018418	0.481162432	20060322	Bulthuis&&	1992	Mar Ecol Prog Ser 89:269-275	Mar Ecol Prog Ser	89	269-275	seagrass meadow	NA	-37.78	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	NA	150	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB026	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.363189625	20060327	Bulthuis&&	1992	Mar Ecol Prog Ser 89:269-275	Mar Ecol Prog Ser	89	269-275	seagrass meadow	NA	-37.78	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	150	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB027	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.27510329	20060327	Bulthuis&&	1992	Mar Ecol Prog Ser 89:269-275	Mar Ecol Prog Ser	89	269-275	seagrass meadow	NA	-37.78	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	150	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB028	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.268263987	20060327	Bulthuis&&	1992	Mar Ecol Prog Ser 89:269-275	Mar Ecol Prog Ser	89	269-275	seagrass meadow	NA	-37.78	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	150	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB029	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	0.496936512	20060327	Bulthuis&&	1992	Mar Ecol Prog Ser 89:269-275	Mar Ecol Prog Ser	89	269-275	seagrass meadow	NA	-37.78	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	150	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in sediment - favors seagrass
MEB054	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	-3.244851311	-3.886705197	-1.746639034	20060327	Taylor&&	1995	Aquatic Botany 52:19-34	Aquatic Botany	52	19-34	seagrass meadow	NA	42	-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	NA	180	NA	NA	NA	umol m-2 d-1	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes
MEB055	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	1.533520085	2.367398646	2.06395396	20060327	Lapointe	1994	Bull Mar Sci 54:696-717	Bull Mar Sci	54	696-717	seagrass meadow	NA	25	-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	NA	28	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes
MEB056	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	0.933880038	1.401099956	1.356404412	20060327	Lapointe	1994	Bull Mar Sci 54:696-717	Bull Mar Sci	54	696-717	seagrass meadow	NA	25	-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	NA	28	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes
MEB061	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	-0.336472237	NA	NA	20060328	Williams&Ruckelshaus	1993	Ecology 74:904-918	Ecology	74	904-918	seagrass meadow	NA	47	-122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	14	0.0625	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes; distinct from HLH099
MEB062	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	-0.056352937	NA	NA	20060328	Williams&Ruckelshaus	1993	Ecology 74:904-918	Ecology	74	904-918	seagrass meadow	NA	47	-122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	1	NA	14	0.0625	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes; distinct from HLH099
MEB068	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	NA	NA	1.199313016	20060328	Tomasko&Lapointe	1991	Mar Ecol Prog Ser 75:9-17	Mar Ecol Prog Ser	75	17-Sep	seagrass meadow	NA	25	-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	1	NA	30	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes
MEB080	MARINE	BENTHIC	COASTAL SOFT BOTTOM	BENTH SOFT	BIOMASS	0.009349179	-0.285822643	-0.964854355	20060328	Lin&&	1996	Aquatic Botany 52:243-258	Aquatic Botany	52	243-258	seagrass meadow	NA	42	-70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	NA	35	NA	NA	NA	NA	NA	NA	Hughes et al seagrass analysis	nutr in water - favors epiphytes
MEB084	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.047557525	20060328	Nielsen	2001	Ecological Monographs 71:187-217	Ecological Monographs	71	187-217	rock	NA	44.8	-124.1	1	17.49735317	17.49735317	1.915681667	1.915681667	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	2	1	2	1	21	730	0.16	0.16	11.5	microM/hr	4.7	17.1	NA	protected tide pools
MEB085	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	-0.204850535	20060328	Nielsen	2001	Ecological Monographs 71:187-217	Ecological Monographs	71	187-217	rock	NA	44.8	-124.1	1	27.26725833	27.26725833	2.123214417	2.123214417	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	2	1	2	1	21	730	0.16	0.16	11.5	microM/hr	4.7	17.1	NA	exposed tide pools
MEB087	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	-0.088639155	20060330	Wootton&&	1996	PNAS 93:13855-13858	PNAS	93	13855-13858	rock	NA	48.4	-124.7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	3	1	2	1	NA	84	0.018	0.018	NA	NA	NA	NA	NA	August - November 1992 El Nino (=low nutr); low barnacle recruit; replaces HLH126-129
MEB091	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.178654996	-0.196710294	3.820847125	20060605	Graneli&Sundback	1985	J Exp Mar Biol Ecol 85: 253-268	J Exp Mar Biol Ecol	85	253-268	NA	Sweden	55.6	13	0	3.5	3.5	0.8	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	23	NA	NA	4	microM	17.7	607	NA	NA
MEB092	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.347785997	0.610150261	0.570929548	20060605	Graneli&Sundback	1985	J Exp Mar Biol Ecol 85: 253-268	J Exp Mar Biol Ecol	85	253-268	NA	Sweden	55.6	13	0	179	179	2.1	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	23	NA	NA	4	microM	1.8	60.7	NA	NA
MEB094	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	1.131424379	0.350665756	2.12862829	20060607	Vince&Valiela	1973	Mar Biol 19: 69-73	Mar Biol	19	69-73	NA	Woods Hole - USA	41.53	-70.67	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	6	NA	NA	2	microM	3.1	50	NA	NA
MEB097	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	0.010642809	-0.083059263	-0.097384004	20060607	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	220	220	0.15	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	April
MEB098	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	0.040127038	0.612816688	0.631537472	20060610	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	160	160	0.1	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	May
MEB099	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	-0.007210002	0.444668486	0.376431225	20060610	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	80	80	0.15	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	June
MEB100	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	-0.00730513	0.067883595	0.266587722	20060610	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	20	20	0.15	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	July
MEB101	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	0.235631197	-0.132308496	0.351482835	20060610	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	0	0	0.6	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	August
MEB102	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIORATE	-0.007466688	0.05769997	0.073881189	20060610	Holmboe&&	1999	Mar Ecol Prog Ser 186: 95-104	Mar Ecol Prog Ser	186	95-104	NA	Denmark	53.5	9.3	0	60	60	0.35	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	2	NA	NA	2.5	microM	19	214	NA	October
MEB105	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.196429771	0.05917192	1.584034234	20060613	Twomey&Thompson	2001	J Phycol 37: 16-29	J Phycol	37	16-29	NA	West Australia	-35	117.2	0	4	4	0.1	0.1	NA	NA	200	18	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	13	8	NA	NA	1	microM	21.8	549	NA	NA
MEB106	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.523397387	0.001059674	0.545888939	20060614	Ornolfsdottir&&	2004	J Exp Mar Biol Ecol 303: 197-220	J Exp Mar Biol Ecol	303	197-220	NA	Galveston Bay - USA	29.8	-95.3	0	3.2	3.2	2.3	2.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	1	NA	NA	2	microM	3	10	NA	average over study period
MEB107	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.684009056	-0.873318993	1.898730871	20060614	Piehler&&	2004	Estuar Coast Shelf Sci 61: 197-209	Estuar Coast Shelf Sci	61	197-209	NA	Pamlico Sound - USA	35.1	-76.5	0	1.4	1.4	0.3	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3.5	NA	NA	10	microM	21.8	137	NA	fall
MEB108	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.610907632	-0.171850081	0.719121727	20060614	Piehler&&	2004	Estuar Coast Shelf Sci 61: 197-209	Estuar Coast Shelf Sci	61	197-209	NA	Pamlico Sound - USA	35.1	-76.5	0	1.4	1.4	0.3	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3.5	NA	NA	10	microM	21.8	137	NA	winter
MEB109	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.99692381	0	1.533334438	20060614	Piehler&&	2004	Estuar Coast Shelf Sci 61: 197-209	Estuar Coast Shelf Sci	61	197-209	NA	Pamlico Sound - USA	35.1	-76.5	0	1.4	1.4	0.3	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3.5	NA	NA	10	microM	21.8	137	NA	spring
MEB110	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.253413461	0.534631565	1.395343113	20060614	Piehler&&	2004	Estuar Coast Shelf Sci 61: 197-209	Estuar Coast Shelf Sci	61	197-209	NA	Pamlico Sound - USA	35.1	-76.5	0	1.4	1.4	0.3	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	3.5	NA	NA	10	microM	21.8	137	NA	summer
MEB111	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	3.316046897	0.422776747	3.534899814	20060614	Thompson&Hosja	1996	Mar Freshwater Res 47: 659-667	Mar Freshw Res	47	659-667	NA	West Australia	-31.9	115.9	0	4	4	0.5	0.5	NA	NA	200	20	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	13	5	NA	NA	0.04	microM	21.8	549	NA	NA
MEB118	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	-0.040274228	0	-0.026668463	20060615	Paerl&Bowles	1987	Hydrobiologia 146: 265-273	Hydrobiologia	146	265-273	NA	Neuse River Estuary - USA	35.42	-75.8	0	NA	NA	NA	NA	NA	NA	350	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.95	microM	100	200	NA	spring
MEB119	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.341749294	-0.037740328	0.315081047	20060615	Paerl&Bowles	1987	Hydrobiologia 146: 265-273	Hydrobiologia	146	265-273	NA	Neuse River Estuary - USA	35.42	-75.8	0	NA	NA	NA	NA	NA	NA	350	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.95	microM	100	200	NA	may
MEB120	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.653926467	0.282862786	0.282862786	20060615	Paerl&Bowles	1987	Hydrobiologia 146: 265-273	Hydrobiologia	146	265-273	NA	Neuse River Estuary - USA	35.42	-75.8	0	NA	NA	NA	NA	NA	NA	350	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	2	4	NA	NA	0.95	microM	100	200	NA	august
MEB121	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.525581154	-0.028364347	1.275831256	20060627	Graneli	1987	Estuar Coast Shelf Sci 25: 555-565	Estuar Coast Shelf Sci	25	555-565	NA	Sweden	50.65	-12.83	0	5	5	2	2	NA	NA	150	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	5	6	NA	NA	0.5	microM	1.8	60	NA	NA
MEB122	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	1.366876275	0.074107972	3.615067296	20060627	Thomas&&	1974	Estuar Coast Mar Sci 2: 191-206	Estuar Coast Mar Sci	2	191-206	NA	Southern California Bight	33.33	-117.5	0	0.19	0.19	0.1	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	11	4	NA	NA	4	microM	2.5	25	NA	Off Camp Pendleton - Jul 1971
MEB123	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	2.206840036	0.776528789	2.883098999	20060627	Thomas&&	1974	Estuar Coast Mar Sci 2: 191-206	Estuar Coast Mar Sci	2	191-206	NA	Southern California Bight	33.83	-118.5	0	0.1	0.1	0.1	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	11	4	NA	NA	4	microM	2.5	25	NA	Off Hyperion - Oct 1971
MEB124	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	1.16315081	0.29479954	2.460809098	20060627	Thomas&&	1974	Estuar Coast Mar Sci 2: 191-206	Estuar Coast Mar Sci	2	191-206	NA	Southern California Bight	33.33	-117.5	0	2.95	2.95	0.38	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	11	4	NA	NA	4	microM	2.5	25	NA	Off Camp Pendleton - Feb 1971
MEB125	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	1.76460848	-0.074107972	2.103698519	20060627	Thomas&&	1974	Estuar Coast Mar Sci 2: 191-206	Estuar Coast Mar Sci	2	191-206	NA	Southern California Bight	32.75	-117.25	0	0	0	0.57	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	11	4	NA	NA	4	microM	2.5	25	NA	La Jolla Bay - Apr 1972
MEB126	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	2.788092909	0.559615788	3.028522096	20060627	Thomas&&	1974	Estuar Coast Mar Sci 2: 191-206	Estuar Coast Mar Sci	2	191-206	NA	Southern California Bight	32.75	-117.25	0	0.39	0.39	0.16	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	NONE	NA	1	1	2	11	4	NA	NA	4	microM	2.5	25	NA	La Jolla Bay - May 1972
MEB134	MARINE	PELAGIC	OCEANIC	PELAGIC	BIOMASS	NA	NA	0.208386428	20060820	Pitta&&	1998	Hydrobiologia 363: 97-105	Hydrobiologia	363	97-105	NA	Eastern Mediterranean	36.5	24.7	0	13	13	1.2	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	ENCLOSURE	NA	1	4	1	2	25	NA	NA	40000	g/m3	0.187	2	NA	NA
MEB135	MARINE	PELAGIC	OCEANIC	PELAGIC	BIORATE	NA	NA	0.700927963	20060822	Sommer	2000	Mar Ecol Prog Ser 197: 19-25	Mar Ecol Prog Ser	197	19-25	NA	Red Sea	28	34.6	0	NA	NA	NA	NA	NA	NA	NA	22	NA	NA	NA	NA	NA	FIELD	REMOVAL	3	1	2	1	3	2	NA	NA	2	microM	0.3	4.5	NA	NA
MEB136	FRESHWATER	BENTHIC	STREAM	STREAM	BIOMASS	NA	NA	3.84636617	20060822	Roll&&	2005	Oikos 108: 386-400	Oikos	108	386-400	NA	Eastern Sierra- Calif.- USA	37.6	-118.8	NA	1	1	0.075	0.075	NA	7.9	NA	NA	NA	NA	NA	NA	NA	FIELD	REMOVAL	3	1	2	1	2	19	0.48	0.48	96	microM	1	20	NA	NA
MEB138	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.287069965	20060831	Gobler&&	2006	J Exper Mar Biol Ecol 336: 135-145	J Exp Mar Biol Ecol	336	135-145	coral reef	Fiji	-18.8	178.5	-3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	EXCLOSURE	3	1	2	1	21	7	0.5	0.5	500	g/d	0.36	1.2	NA	retained insread of duplicates JES063-065 - two of those studies only algal height growth and SEs apparently entered instead of derived SDs
MEB140	FRESHWATER	BENTHIC	LAKE	LAKE BENTHIC	BIOMASS	NA	NA	0.113568735	20061102	Leibold&Wilbur	1992	Nature 360:341-343	Nature	360	341-343	NA	North Carolina- USA	36	-78.9	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LAB	ENCLOSURE	3	1	2	1	2	50	NA	NA	1000	g	10	65	NA	See MEB139 for linked phytoplankton & zooplankton data
MEB141	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	1.031528094	20061102	Worm&&	2002	Nature 417:848-851	Nature	417	848-851	rock	Nova Scotia- Canada	44.47	-10	0	0.28	0.28	NA	NA	NA	NA	NA	NA	NA	549	1	NA	NA	FIELD	EXCLOSURE	3	1	2	1	21	270	0.0625	0.0625	15.6	g/d	0.41	19.2	NA	NA
MEB142	MARINE	BENTHIC	COASTAL HARD BOTTOM	BENTH HARD	BIOMASS	NA	NA	0.311776812	20061102	Worm&&	2002	Nature 417:848-851	Nature	417	848-851	rock	Western Baltic	54.7	10	-0.8	6.7	6.7	0.3	0.3	NA	NA	NA	NA	NA	4790	1	NA	NA	FIELD	EXCLOSURE	3	1	2	1	21	270	0.0625	0.0625	15.6	g/d	0.41	19.2	NA	Replaces MEB137
MEB143	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	1.47330639	20061102	Pace&Funke	1991	Ecology 72:904-914	Ecology	72	904-914	NA	Peter Lake- Michigan- USA	46.25	-89.5	516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	ENCLOSURE	3	1	2	1	2	4	NA	NA	45	microM	1	10	NA	NA
MEB144	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.614162621	20061102	Pace&Funke	1991	Ecology 72:904-914	Ecology	72	904-914	NA	Paul Lake- Michigan- USA	46.25	-89.5	516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	ENCLOSURE	3	1	2	1	2	4	NA	NA	45	microM	1	10	NA	NA
MEB145	FRESHWATER	PELAGIC	LAKE	LAKE PELAGIC	BIOMASS	NA	NA	0.981932587	20061102	Perez-Martinez&Cruz-Pizarro	1995	Freshwater Biology 33:193-203	Freshwater Biology	33	193-203	NA	Southern Spain	37.2	3.7	NA	1.984126984	1.984126984	0.052631579	0.052631579	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	ENCLOSURE	3	1	2	1	2	10	0.53	0.53	1000	microM	0.526315789	11.9047619	NA	NA
MEB146	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.420033524	0.111004933	NA	20061103	Graneli&&	1990	Ambio 19:142-151	Ambio	19	142-151	NA	Baltic Sea	55.1	14.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	NA	NA	NA	NA	NA	NA	NA	Downing et al 1999	NA
MEB147	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.562136002	-0.416160397	NA	20061103	Graneli&&	1990	Ambio 19:142-151	Ambio	19	142-151	NA	Baltic Sea	56	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	NA	NA	NA	NA	NA	NA	NA	Downing et al 1999	NA
MEB148	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.866780646	-0.333685426	NA	20061103	Graneli&&	1990	Ambio 19:142-151	Ambio	19	142-151	NA	Baltic Sea	57	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	NA	NA	NA	NA	NA	NA	NA	Downing et al 1999	NA
MEB149	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	0.61593133	-0.488431406	NA	20061103	Graneli&&	1990	Ambio 19:142-151	Ambio	19	142-151	NA	Baltic Sea	59.2	22.4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	NA	NA	NA	NA	NA	NA	NA	Downing et al 1999	NA
MEB150	MARINE	PELAGIC	COASTAL SOFT BOTTOM	PELAGIC	BIOMASS	1.228999474	0.085297581	NA	20061103	Graneli&&	1990	Ambio 19:142-151	Ambio	19	142-151	NA	Baltic Sea	60	26.5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FIELD	NONE	NA	1	1	2	2	NA	NA	NA	NA	NA	NA	NA	Downing et al 1999	NA
