Date_entry,ID_study,author,pubyear,citation,publication,pubvol,pagestart,pageend,system,strata,habitat,hab_descrip,location,latitud,longitud,elev,n_avail,n_total,p_avail,p_total,c_total,pH,light,temp,precip,npp,npp_typ,ab,ab_unit,study_typ,cons_man,HA,fert,fdchlg_man,num_nut_tmnt,num_nut,duration,fert_area,cons_area,vol,meta_source,note_study
20061103,MEB164,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.4,11.6,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB165,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,59.8,10.6,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB166,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,58,10,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB167,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,58,10.3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB168,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,58,10.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB169,Graneli&&,1990,Ambio 19:142-151,Ambio,19,142,151,marine,pelagic,coastal soft bottom,.,Baltic Sea,57.5,10.8,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,Downing et al 1999,.
20061103,MEB170,Hein&Riemann,1995,J Exper Mar Biol Ecol 188:167-180,J Exper Mar Biol Ecol,188,167,180,marine,pelagic,coastal soft bottom,.,Baltic Sea,56.2,10.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,.,.,.,.,.,.
20061103,MEB171,Fisher&&,1992,Mar Ecol Prog  Ser 82:51-63,Mar Ecol Prog Ser,82,51,63,marine,pelagic,coastal soft bottom,.,Chesepeake Bay,38,-76.2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB172,Fisher&&,1992,Mar Ecol Prog  Ser 82:51-63,Mar Ecol Prog Ser,82,51,63,marine,pelagic,coastal soft bottom,.,Chesepeake Bay,37.5,-76.2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB173,Fisher&&,1992,Mar Ecol Prog  Ser 82:51-63,Mar Ecol Prog Ser,82,51,63,marine,pelagic,coastal soft bottom,.,Chesepeake Bay,37,-76.2,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB174,LeRouzic&Bertru,1992,Revue des Sciences de l'Eau 5:97-111,Revue des Sciences de l'Eau,5,97,111,marine,pelagic,oceanic,.,France,47.5,-2.8,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB175,LeRouzic&Bertru,1992,Revue des Sciences de l'Eau 5:97-111,Revue des Sciences de l'Eau,5,97,111,marine,pelagic,oceanic,.,France,47.5,-2.8,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB176,LeRouzic&Bertru,1992,Revue des Sciences de l'Eau 5:97-111,Revue des Sciences de l'Eau,5,97,111,marine,pelagic,oceanic,.,France,47.5,-2.8,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,1,1,.,.,.,.,Downing et al 1999,.
20061103,MEB177,Bonin&&,1989,Aquat Sci 51:129-152,Aquat Sci,51,129,152,marine,pelagic,oceanic,.,Mediterranean,32.5,34.5,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,.
20061104,MEB178,Hlaili&&,2006,J Exper Mar Biol Ecol 333:79-96,J Exper Mar Biol Ecol,333,79,96,marine,pelagic,coastal soft bottom,.,Tunisia,37,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Jan-01
20061104,MEB179,Hlaili&&,2006,J Exper Mar Biol Ecol 333:79-96,J Exper Mar Biol Ecol,333,79,96,marine,pelagic,coastal soft bottom,.,Tunisia,37,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Feb-01
20061104,MEB180,Hlaili&&,2006,J Exper Mar Biol Ecol 333:79-96,J Exper Mar Biol Ecol,333,79,96,marine,pelagic,coastal soft bottom,.,Tunisia,37,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Jul-01
20061104,MEB181,Hlaili&&,2006,J Exper Mar Biol Ecol 333:79-96,J Exper Mar Biol Ecol,333,79,96,marine,pelagic,coastal soft bottom,.,Tunisia,37,9,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Aug-01
20061104,MEB182,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,62,62,10,10,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E1
20061104,MEB183,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,85,85,9,9,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E4
20061104,MEB184,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,82,82,20,20,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E2
20061104,MEB185,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,83,83,19,19,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E5
20061104,MEB186,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,114,114,11,11,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E3
20061104,MEB187,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,119,119,11,11,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Spring 1995 E6
20061104,MEB188,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,oceanic,.,Gulf of Riga,58,23.5,0,2.3,2.3,1.4,1.4,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E1
20061104,MEB189,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,oceanic,.,Gulf of Riga,58,23.5,0,3.3,3.3,1.6,1.6,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E2
20061104,MEB190,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,coastal soft bottom,.,Gulf of Riga,58,23.5,0,21,21,1.7,1.7,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E3
20061104,MEB191,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,oceanic,.,Gulf of Riga,58,23.5,0,1.6,1.6,2.2,2.2,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E4
20061104,MEB192,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,oceanic,.,Gulf of Riga,58,23.5,0,2.8,2.8,1.8,1.8,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E5
20061104,MEB193,Seppala&&,1999,J Mar Syst 23:107-126,J Mar Syst,23,107,126,marine,pelagic,oceanic,.,Gulf of Riga,58,23.5,0,2.9,2.9,1.2,1.2,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,Summer 1995 E6
20061104,MEB194,Moisander&&,2003,Mar Ecol Prog Ser 262:81-95,Mar Ecol Prog Ser,262,81,95,marine,pelagic,oceanic,.,Baltic Sea,59.4,22.5,0,0.53,0.53,0.05,0.05,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,S_00A
20061104,MEB195,Moisander&&,2003,Mar Ecol Prog Ser 262:81-95,Mar Ecol Prog Ser,262,81,95,marine,pelagic,oceanic,.,Baltic Sea,59.4,21.5,0,0.34,0.34,0.07,0.07,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,S_00B
20061104,MEB196,Moisander&&,2003,Mar Ecol Prog Ser 262:81-95,Mar Ecol Prog Ser,262,81,95,marine,pelagic,oceanic,.,Baltic Sea,59.2,21.8,0,0.33,0.33,0.03,0.03,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,.,.,S_00C
20061104,MEB197,Labry&&,2002,J Plankton Res 24:97-117,J Plankton Res,24,97,117,marine,pelagic,oceanic,.,Bay of Biscay,45.5,1.5,0,0.5,0.5,0.02,0.02,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,4.5,.,.,.,.,G1
20061104,MEB198,Labry&&,2002,J Plankton Res 24:97-117,J Plankton Res,24,97,117,marine,pelagic,oceanic,.,Bay of Biscay,45.5,1.5,0,0.5,0.5,0.02,0.02,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,4.5,.,.,.,.,G2
20061104,MEB199,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Reka Reka
20061104,MEB200,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Tekokota
20061104,MEB201,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Tepoto
20061104,MEB202,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Hiti
20061104,MEB203,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Haraiki
20061104,MEB204,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Taiaro
20061104,MEB205,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Nihiru
20061104,MEB206,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Hikueru
20061104,MEB207,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Marokau
20061104,MEB208,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Kauehi
20061104,MEB209,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Ocean1
20061104,MEB210,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Ocean4
20061104,MEB211,Dufour&Berland,1999,J Exper Mar Biol Ecol 234:147-166,J Exper Mar Biol Ecol,234,147,166,marine,pelagic,oceanic,.,Tuamotu Archipelago,-18,-142,0,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,5,.,.,.,.,Ocean6
20061104,MEB212,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,42.7,42.7,1.5,1.5,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,1.5,.,Station1
20061104,MEB213,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,71.6,71.6,1.7,1.7,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,3,.,.,1.5,.,Station2
20061104,MEB214,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,oceanic,.,Hong Kong,22.5,114,0,3.4,3.4,1.6,1.6,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station3
20061104,MEB215,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,oceanic,.,Hong Kong,22.5,114,0,2.6,2.6,1.7,1.7,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station4
20061104,MEB216,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,103.4,103.4,1.1,1.1,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station5
20061104,MEB217,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,112.8,112.8,1.4,1.4,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station6
20061104,MEB218,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,33.7,33.7,1.6,1.6,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station7
20061104,MEB219,Miao&&,2006,Mar Ecol Prog Ser 318:141-152,Mar Ecol Prog Ser,318,141,152,marine,pelagic,coastal soft bottom,.,Hong Kong,22.5,114,0,33.7,33.7,1.6,1.6,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,2,.,.,1.5,.,Station8
20050930,WSH001,Koide&&,1988,Funct Ecol 2:335-344,Funct Ecol,2,335,344,terrestrial,aboveground,herbaceous,.,CA USA,37.2326,-121.68631,350,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,2,2,2,730,1,1,.,Harpole CA grass data,Serpentine soils – Kirby Canyon data
20060327,WSH002,Caldwell&&,1985,J Range Manag 38:108-113,J Range Manag,38,108,113,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,300,.,.,.,.,.,.,.,.,429,.,.,.,.,field,removal,.,1,1,1,1,1825,1,.,.,Harpole CA grass data,fert_area = harvest area(?)
20060327,WSH003,Center&Jones,1983,J Range Manag 36(3):378-381,J Range Manag,36,378,381,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,.,.,.,.,.,.,.,.,880,.,.,.,.,field,removal,.,1,1,1,1,365,0.93,.,.,Harpole CA grass data,.
20060327,WSH004,Bentley&Green,1954,J Range Manag 7:25-30,J Range Manag,7,25,30,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,2,2,730,180,.,.,Harpole CA grass data,1950 data
20060327,WSH005,Bentley&&,1958,J Range Manag 11:133-140,J Range Manag,11,133,140,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,335,.,.,.,.,.,.,.,.,500,.,.,.,.,field,removal,.,1,1,1,1,365,50,.,.,Harpole CA grass data,longer but inconsistent fertilization history
20060327,WSH006,Bentley&&,1958,J Range Manag 11:133-140,J Range Manag,11,133,140,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,335,.,.,.,.,.,.,.,.,500,.,.,.,.,field,removal,.,1,1,1,1,365,50,.,.,Harpole CA grass data,longer but inconsistent fertilization history
20060327,WSH007,Conrad&&,1948,Soil Sci Soc Am Proc 12:275-277,Soil Sci Soc Am Proc,12,275,277,terrestrial,aboveground,herbaceous,.,CA USA,34.35624,-119.14622,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,2,1,730,.,.,.,Harpole CA grass data,.
20060327,WSH008,Conrad&&,1966,J Range Manag 19:20-26,J Range Manag,19,20,26,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,.,.,.,.,.,.,.,.,.,380,.,.,.,.,field,removal,.,1,1,2,2,365,.,.,.,Harpole CA grass data,cattle weight gain data available
20060327,WSH009,Jones,1964,Agron J 56:235-237,Agron J,56,235,237,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,2,2,730,1,.,.,Harpole CA grass data,.
20060327,WSH010,Dickey&&,1948,J Am Soc Agron 40(2):186-188,J Am Soc Agron,40,186,188,terrestrial,aboveground,herbaceous,.,CA USA,37.65385,-121.91394,.,.,.,.,.,.,.,.,.,400,.,.,.,.,field,removal,.,1,1,1,3,730,100,.,.,Harpole CA grass data,.
20060327,WSH011,Hobbs&&,1988,Oecologia 75(2):291-295,Oecologia,75,291,295,terrestrial,aboveground,herbaceous,.,CA USA,37.43656,-122.35647,189,.,137,.,9.4,.,.,.,.,.,.,.,.,.,field,none,.,1,1,3,3,365,0.25,.,.,Harpole CA grass data,serpentine
20060327,WSH012,Huenneke&&,1990,Ecology 71(2):478-491,Ecology,71,478,491,terrestrial,aboveground,herbaceous,.,CA USA,37.2326,-121.68631,300,0.47,.,0.23,.,.,.,.,.,450,.,.,.,.,field,removal,.,1,1,3,12,730,8,.,.,Harpole CA grass data,forb plots
20060327,WSH013,Huenneke&&,1990,Ecology 71(2):478-491,Ecology,71,478,491,terrestrial,aboveground,herbaceous,.,CA USA,37.2326,-121.68631,300,0.47,.,0.26,.,.,.,.,.,450,.,.,.,.,field,removal,.,1,1,3,12,730,8,.,.,Harpole CA grass data,grass plots
20060327,WSH014,Hull&Muller,1976,J Range Manage Jan 29(1):49-52,J Range Manag,29,49,52,terrestrial,aboveground,herbaceous,.,CA USA,34.53664,-120.02594,.,.,.,.,.,.,.,.,.,742,.,.,.,.,field,removal,.,1,1,3,3,365,0.6,.,.,Harpole CA grass data,1973 results
20060327,WSH015,Turitzin,1982,American Midland Naturalist 107(1):95-106,Am Midl Nat,107,95,106,terrestrial,aboveground,herbaceous,.,CA USA,37.43656,-122.35647,189,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,4,4,100,2.5,.,.,Harpole CA grass data,.
20060327,WSH016,Vaughn&Murphy,1982,J Range Manag 35(1):92-95,J Range Manag,35,92,95,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,350,.,.,.,.,.,.,.,.,900,.,.,.,.,field,removal,.,1,1,2,2,2190,280000,.,.,Harpole CA grass data,.
20060327,WSH017,Walker&Williams,1963,J Range Manag 16(2):64-69,J Range Manag,16,64,69,terrestrial,aboveground,herbaceous,.,CA USA,36.22781,-118.79661,1067,.,.,.,.,.,.,.,.,890,.,.,.,.,field,removal,.,1,1,2,2,365,500,.,.,Harpole CA grass data,also tissue protein and N:S
20060327,WSH018,Zavaleta&&,2003,Ecol Monogr 73(4):585-604,Ecol Monogr,73,585,604,terrestrial,aboveground,herbaceous,.,CA USA,37.43656,-122.35647,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,none,.,1,1,2,2,730,0.8,.,.,Harpole CA grass data,.
20060327,WSH019,Grogan&Chapin,2000,Biogeochemistry 49(1):37-51,Biogeochemistry,49,37,51,terrestrial,aboveground,herbaceous,.,CA USA,39.27069,-121.35261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,2,2,2,120,0.56,.,.,Harpole CA grass data,tissue N & P mycorrhizae
20060327,WSH020,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,0.857142857,16428.57143,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 3
20060327,WSH021,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,0.928571429,178.5714286,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 4
20060327,WSH022,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.142857143,207.1428571,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 10
20060327,WSH023,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.071428571,185.7142857,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 2
20060327,WSH024,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.357142857,171.4285714,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 9
20060327,WSH025,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.285714286,164.2857143,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 19
20060327,WSH026,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.571428571,242.8571429,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 21
20060327,WSH027,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.142857143,200,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 6
20060327,WSH028,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,0.642857143,100,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 7
20060327,WSH029,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,1.357142857,250,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 15
20060327,WSH030,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,2.714285714,428.5714286,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 2
20060327,WSH031,Jones&&,1995,Commun Soil Sci Plant Anal 26(1-2):197-207,Commun Soil Sci Plant Anal,26,197,207,terrestrial,aboveground,herbaceous,.,CA USA,39.43115,-123.43162,.,2.571428571,478.5714286,.,.,.,.,.,.,.,.,.,.,.,field,removal,.,1,1,1,2,120,.,.,.,Harpole CA grass data,90kg/ha S added after discing site 11
20060327,WSH032,McKell&&,1959,J Range Manag 12:189-193,J Range Manag,12,189,193,terrestrial,aboveground,herbaceous,.,CA USA,38.2674,-121.93834,.,.,.,.,.,.,.,.,.,483,.,.,.,.,field,removal,.,1,1,2,2,730,10,.,.,Harpole CA grass data,.
20060329,WSH033,Wolters&Eberlein,1986,J Range Manag 39(2):125-129,J Range Manag,39,125,129,terrestrial,aboveground,herbaceous,.,CA USA,36.75399,-119.64793,.,.,.,.,.,.,.,.,.,480,.,.,.,.,field,none,.,1,1,2,2,2124,200000,.,.,Harpole CA grass data,response is cattle yield no plant community
