Ref,PDF,Source,Site Name,Site Location,Ecoregion,Landmarks,Latitude,Latitude Converted,Latitude_GoogleEarth,Longitude_GoogleEarth,Base,Substrate,Substrate Sub-category,NDS Category,NDS Sub-category,Orientation to surface,Starting Replicates,Days,Agar Percent,Nitrogen Molarity,Nitrogen Source,Phosphorus Molarity,Phosphorus Source,Design,Year,Season,Month,Order,Order Code,Catchment_km2,Stream Substrate,Substrate Code,Koppen 1st,Koppen full,Elevation_m,Depth_m,Velocity_m_sec,Slope_percent,Discharge_m3_sec,Turbidity_NTU,Primary Land Use,Secondary Land Use,Canopy_Percent,Canopy_Qual,Temp_C,pH,Cond_uS_cm,DO_mg_L,NH4_ug_L,NO3_ug_L,DIN_ug_L,TN_mg_L,SRP_ug_L,TP_ug_L,NO3_SRP_Ratio,Control_mean_mg_m2,Control SE,Control SD,Control Count,N_mean_mg_m2,N SE,N SD,Nitrogen Count,N LRR Effect,N LRR Variance,P_mean_mg_m2,P SE,P SD,Phosphorus Count,P LRR Effect,P LRR Variance,NP_mean_mg_m2,NP SE,NP SD,NP Count,NP LRR,NP LRR Variance,Macroinverts Collected,Macroinverts Excluded,NDS Treatment,Independence Issues,Red Flags,Purpose,Notes,Page
Von Schiller 2007,Yes,Web of Science 1st Searches,Santa Fe,Spain,NA,,,,,,Plastic vial,Filter,Filter,Vial,Vial,,6,33,2,0.5,NH4Cl,0.5,NaH2PO4,Block  ,2005,Summer,,NA,,,"Cobbles, Pebbles, Sand",Mixed,C,Cfb,1180,,,,0.0079,,Forest,,,Open,13.5,,61.6,,8.4,228.6,238.8,,22.9,,23.6,13.2,4.8,11.75755077,6,5.3,1.4,3.42928564,6,-0.912510009,0.202007126,,,,,,,8.4,3.8,9.308061023,6,-0.451985124,0.336879931,No,No,Inorganic nitrogen form; canopy ,Yes,No,NDS accrual and nitrogen uptake with different forms of N and different light levels among sites,Said 6 or 7 reps so assumed 6 for all; chla given per day so multiplied by # of days,
Von Schiller 2007,Yes,Web of Science 1st Searches,Santa Coloma,Spain,NA,,,,,,Plastic vial,Filter,Filter,Vial,Vial,,6,18,2,0.5,NaNO3,0.5,NaH2PO4,Block  ,2005,Summer,,NA,,,"Cobbles, Pebbles, Sand",Mixed,C,Cfb,298,,,,0.0232,,Agriculture,,,Closed,19.8,,331,,20.5,791.3,817,,15.4,,123.9,7.3,3.3,8.083316151,6,8.6,3.6,8.818163074,6,0.163887855,0.379583391,4.4,1.8,4.409081537,6,-0.506269807,0.371708909,8.8,3.8,9.308061023,6,0.186877373,0.390820479,No,No,Inorganic nitrogen form; canopy ,Yes,No,NDS accrual and nitrogen uptake with different forms of N and different light levels among sites,Said 6 or 7 reps so assumed 6 for all; chla given per day so multiplied by # of days,
Von Schiller 2007,Yes,Web of Science 1st Searches,Sant Celoni,Spain,NA,,,,,,Plastic vial,Filter,Filter,Vial,Vial,,6,49,2,0.5,NH4Cl,0.5,NaH2PO4,Block  ,2004,Summer,,NA,,,"Cobbles, Pebbles, Sand",Mixed,C,Cfb,240,,,,0.0423,,Agriculture,,,Closed,18.2,,103.4,,9.6,533.3,547.8,,38,,36,26.4,3.2,7.838367177,6,13,3.7,9.063112048,6,-0.708414653,0.095698295,,,,,,,15.7,4.2,10.28785692,6,-0.519703298,0.086257148,No,No,Inorganic nitrogen form; canopy ,Yes,No,NDS accrual and nitrogen uptake with different forms of N and different light levels among sites,Said 6 or 7 reps so assumed 6 for all; chla given per day so multiplied by # of days,
Von Schiller 2007,Yes,Web of Science 1st Searches,Santa Coloma,Spain,NA,,,,,,Plastic vial,Filter,Filter,Vial,Vial,,6,18,2,0.5,NaNO3,0.5,NaH2PO4,Block  ,2005,Summer,,NA,,,"Cobbles, Pebbles, Sand",Mixed,C,Cfb,298,,,,0.0232,,Agriculture,,,Open,19.8,,331,,20.5,791.3,817,,15.4,,123.9,18.2,5.2,12.73734666,6,8.9,2.5,6.123724357,6,-0.715370317,0.160536832,10.5,1.4,3.42928564,6,-0.550046337,0.099410431,12.7,4.5,11.02270384,6,-0.359819601,0.207182904,No,No,Inorganic nitrogen form; canopy ,Yes,No,NDS accrual and nitrogen uptake with different forms of N and different light levels among sites,Said 6 or 7 reps so assumed 6 for all; chla given per day so multiplied by # of days,
Von Schiller 2007,Yes,Web of Science 1st Searches,Santa Coloma,Spain,NA,,,,,,Plastic vial,Filter,Filter,Vial,Vial,,6,18,2,0.5,NH4Cl,0.5,NaH2PO4,Block  ,2005,Summer,,NA,,,"Cobbles, Pebbles, Sand",Mixed,C,Cfb,298,,,,0.0232,,Agriculture,,,Open,19.8,,331,,20.5,791.3,817,,15.4,,123.9,18.2,5.2,12.73734666,6,17.8,3.7,9.063112048,6,-0.022223137,0.124840581,,,,,,,19.3,6.4,15.67673435,6,0.058683502,0.191595337,No,No,Inorganic nitrogen form; canopy ,Yes,No,NDS accrual and nitrogen uptake with different forms of N and different light levels among sites,Said 6 or 7 reps so assumed 6 for all; chla given per day so multiplied by # of days,
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,30,2,0.66,NaNO3,0.06,KH2PO4,,1987,Winter,August,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,3.1,0.3,0.734846923,6,2.5,0.4,0.979795897,6,-0.21511138,0.034965245,2.8,0.7,1.71464282,6,-0.101782694,0.071865245,2.8,0.4,0.979795897,6,-0.101782694,0.029773408,No,No,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS control; Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,36,2,0.66,NaNO3,0.06,KH2PO4,,1986,Spring,October,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,5.6,0.8,1.959591794,6,9.4,0.7,1.71464282,6,0.517943092,0.025953659,4.2,0.8,1.959591794,6,-0.287682072,0.056689342,6.5,0.7,1.71464282,6,0.149035579,0.032005796,No,No,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS control; Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,30,2,0.66,NaNO3,0.06,KH2PO4,,1987,Winter,August,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,4.2,0.4,0.979795897,6,4.6,0.2,0.489897949,6,0.090971778,0.010960654,4,0.4,0.979795897,6,-0.048790164,0.019070295,7.7,1.6,3.919183588,6,0.606135804,0.052247896,No,Yes,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS raised above streambed; Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Reservoir Bush,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,,,C,Cfb,,,0.16,,,,Grassland,,,Closed,10,,,,,,,,,,,4.4,0.4,0.894427191,5,,,,,,,,,,,,,6,2.1,4.695742753,5,0.310154928,0.130764463,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,36,2,0.66,NaNO3,0.06,KH2PO4,,1986,Spring,October,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,11.9,0.9,2.204540769,6,10,0.4,0.979795897,6,-0.173953307,0.007319935,12.9,1.8,4.409081537,6,0.080688911,0.025189919,19.3,2.8,6.85857128,6,0.483566696,0.02676748,No,Yes,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS raised above streambed; Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Steep Bush,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,,,C,Cfb,,,0.15,,,,Grassland,,,Closed,9.5,,,,,,,,,,,6.2,1.7,3.801315562,5,,,,,,,,,,,,,49.4,3.8,8.497058314,5,2.075401132,0.081099262,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,34,2,0.66,NaNO3,0.06,KH2PO4,,1986,Spring,September,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,30.8,2.4,5.878775383,6,33.8,2,4.898979486,6,0.092946113,0.009573128,36,5.3,12.98229564,6,0.156004248,0.027746233,45.3,4,9.797958971,6,0.385792343,0.013868779,No,No,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS control; Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Slip Stream,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,0.34,,,,Forest,,,Open,9.5,,,,,,,,,,,21,6.8,15.20526225,5,,,,,,,,,,,,,53.3,15.2,33.98823326,5,0.931413893,0.186179234,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,0.13,,,,Forest,,,Open,9,,,,,,,,,,,12.3,2.8,6.260990337,5,,,,,,,,,,,,,86.8,15.5,34.65905365,5,1.954007359,0.083708761,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Middle Bush ,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,,,C,Cfb,,,0.16,,,,Grassland,,,Closed,9,,,,,,,,,,,4.3,1.6,3.577708764,5,,,,,,,,,,,,,47.8,17.9,40.0256168,5,2.408410617,0.278686232,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Slip Spring,New Zealand,NA,,,,,,Plastic vial,Mesh ,Mesh,Vial,Vial,Parallel,5,42,2,0.66,NaNO3,0.06,KH2PO4,Alternating Trt,1988,Fall,March,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,0.17,,,,Forest,,,Open,9,,,,,,,,,,,15.1,9.3,20.79543219,5,,,,,,,,,,,,,54.8,19.7,44.05053916,5,1.28899545,0.508557846,No,No,No,No,No,Nutrient limitation in NZ streams of with different LU/ light; completed complementary grazer exclusion studies,"Total pigment measured, so no phaeophytin correction",
Winterbourn 1989,Yes,Keck and Lepori Refs,Cass Spring,New Zealand,NA,,,,,,Petri dish,Filter,Filter,Vial,Petri,Parallel,6,34,2,0.66,NaNO3,0.06,KH2PO4,,1986,Spring,September,NA,,,Cobbles and Gravels,Mixed,C,Cfb,,,,,,,Forest,,,Open,,,,,,,,,,,,24,1.4,3.42928564,6,39.7,5.8,14.20704051,6,0.503297357,0.024746737,51.8,6.9,16.90147923,6,0.769336319,0.021146252,,,,,,,No,Yes,Depth to control grazers,Yes,No,Test grazer reduction effects on NDS,"NDS raised above streambed; Total pigment measured, so no phaeophytin correction",
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,32,2,0.66,NaNO3,0.51,KH2PO4,,1987,Winter,Aug-Sept,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,9.5,,,,,,,,,,,1.2,0.2,0.489897949,6,3,0.8,1.959591794,6,0.916290732,0.098888889,1.5,0.2,0.489897949,6,0.223143551,0.045555556,6.8,0.3,0.734846923,6,1.734601055,0.029724145,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,N+P molarity is 0.33 and 0.03; Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 2 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,30,2,1.5,NaNO3,0.09,KH2PO4,,1988,Winter,June-July,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,5,,,,,,,,,,,1.6,0.5,1.224744871,6,,,,,,,,,,,,,0.9,0.5,1.224744871,6,-0.575364145,0.406298225,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 3 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,30,2,1.5,NaNO3,0.09,KH2PO4,,1988,Winter,June-July,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,5,,,,,,,,,,,13,1.5,3.674234614,6,,,,,,,,,,,,,26.9,1.1,2.694438717,6,0.727176929,0.014985781,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 2 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,32,2,0.66,NaNO3,0.51,KH2PO4,,1987,Winter,Aug-Sept,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,9.5,,,,,,,,,,,4.4,0.6,1.469693846,6,7.5,0.6,1.469693846,6,0.53329848,0.024995041,8.3,1.5,3.674234614,6,0.634650974,0.051255805,4.1,2.4,5.878775383,6,-0.070617567,0.361248224,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,30,2,1.5,NaNO3,0.09,KH2PO4,,1988,Winter,June-July,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,5,,,,,,,,,,,5.8,0.5,1.224744871,6,,,,,,,,,,,,,3.1,2.5,6.123724357,6,-0.626455806,0.657795833,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 2 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,25,2,1.5,NaNO3,0.09,KH2PO4,,1987,Winter,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,8.5,,,,,,,,,,,5,0.5,1.224744871,6,,,,,,,,,,,,,29.8,3,7.348469228,6,1.785070481,0.020134679,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,25,2,1.5,NaNO3,0.09,KH2PO4,,1987,Winter,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,8.5,,,,,,,,,,,3.2,0.5,1.224744871,6,,,,,,,,,,,,,23.9,4,9.797958971,6,2.010727649,0.052424777,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,31,2,1.5,NaNO3,0.09,KH2PO4,,1988,Summer,Jan-Feb,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,11,,,,,,,,,,,7.5,2.5,6.123724357,6,,,,,,,,,,,,,50,5,12.24744871,6,1.897119985,0.121111111,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 3 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,13,2,1.5,NaNO3,0.09,KH2PO4,,1988,Spring,Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,9,,,,,,,,,,,1.9,1.3,3.184336666,6,,,,,,,,,,,,,15.9,5.6,13.71714256,6,2.124465223,0.59218977,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 3 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,31,2,1.5,NaNO3,0.09,KH2PO4,,1988,Summer,Jan-Feb,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,13,,,,,,,,,,,4.5,0.5,1.224744871,6,,,,,,,,,,,,,47,6,14.69693846,6,2.346070205,0.028642646,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 4 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,30,2,1.5,NaNO3,0.09,KH2PO4,,1988,Winter,June-July,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,5,,,,,,,,,,,13.9,2.5,6.123724357,6,,,,,,,,,,,,,73.7,6.5,15.92168333,6,1.668113959,0.040126648,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 4 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,25,2,1.5,NaNO3,0.09,KH2PO4,,1987,Winter,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,9.5,,,,,,,,,,,3.7,0.5,1.224744871,6,,,,,,,,,,,,,37.5,7.1,17.39137717,6,2.316008113,0.054108616,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 2 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,42,2,0.66,NaNO3,0.06,KH2PO4,,1988,Fall,March-April,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,8,,,,,,,,,,,4.1,2.9,7.103520254,6,,,,,,,,,,,,,43,10.1,24.7398464,6,2.350213142,0.555467804,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 2 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,31,2,1.5,NaNO3,0.09,KH2PO4,,1988,Summer,Jan-Feb,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,11,,,,,,,,,,,8.5,3,7.348469228,6,,,,,,,,,,,,,35,11.5,28.16913204,6,1.415281898,0.232526658,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,28,2,1.5,NaNO3,0.09,KH2PO4,,1988,Spring,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,8.5,,,,,,,,,,,4,1,2.449489743,6,,,,,,,,,,,,,52.9,14.7,36.00749922,6,2.582108978,0.139718849,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 3 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,25,2,1.5,NaNO3,0.09,KH2PO4,,1987,Winter,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,9.5,,,,,,,,,,,3.3,0.5,1.224744871,6,,,,,,,,,,,,,62.9,16.1,39.43678486,6,2.947623695,0.088473307,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 1 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,42,2,0.66,NaNO3,0.06,KH2PO4,,1988,Fall,March-April,NA,,0.04,,,C,Cfb,,,0.05,,,,Forest,,,Closed,8,,,,,,,,,,,6.7,1.4,3.42928564,6,,,,,,,,,,,,,49.2,27.9,68.34076382,6,1.993786097,0.365234267,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1990,Yes,Wiley ,Site 3 Winter,New Zealand,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,6,28,2,1.5,NaNO3,0.09,KH2PO4,,1988,Spring,Oct-Nov,NA,,0.04,,,C,Cfb,,,0.05,,,,Shrubs,,,Open,9,,,,,,,,,,,5,2.1,5.14392846,6,,,,,,,,,,,,,47.9,42.4,103.8583651,6,2.259677592,0.959939123,Yes,No,"Light, season",Yes,No,Effect of light and season on NDS and insects that colonize NDS; also had insecticide trt,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,Mosedale Beck,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,,,,,9.5,5,47,,,885.32,,,3.1,,,1.3,0.8,1.788854382,5,,,,,,,,,,,,,1.7,0.6,1.341640786,5,0.268263987,0.503265699,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,Beck b,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,,,,,11,6.6,64,,,442.66,,,3.1,,,5.5,0.8,1.788854382,5,,,,,,,,,,,,,3.9,0.8,1.788854382,5,-0.343771539,0.063234605,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,LI6,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,Forest,,,Open,12.5,5.4,65,,,442.66,,,3.1,,,4.9,1.3,2.906888371,5,,,,,,,,,,,,,12.8,0.9,2.01246118,5,0.960209966,0.075331186,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,Broadstone Lower,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,Forest,,,Open,15,6.9,131,,,9295.86,,,34,,,19.5,1.2,2.683281573,5,,,,,,,,,,,,,13.4,1.5,3.354101966,5,-0.375159759,0.016317613,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,Broadstone Upper,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,Forest,,,Open,15,5.9,106,,,1770.64,,,3.1,,,7.1,1.2,2.683281573,5,,,,,,,,,,,,,8,1.6,3.577708764,5,0.119346758,0.068565761,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,LI8,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,Forest,,,Open,15,6.8,88,,,442.66,,,3.1,,,15.3,1.3,2.906888371,5,,,,,,,,,,,,,45.3,1.9,4.248529157,5,1.085454204,0.008978628,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Winterbourn 1992,Yes,Web of Science,Hardknott Gill,Britain,NA,,,,,,Plastic cup,Mesh ,Mesh,Vial,Vial,Parallel,5,30,2,1,NaNO3,0.06,KH2PO4,,,Summer,August,NA,,,,,C,Cfb,,,,,,,,,,,13.5,6.5,60,,,885.32,,,3.1,,,7.5,0.7,1.565247584,5,,,,,,,,,,,,,15.5,2.8,6.260990337,5,0.725937003,0.041343785,Yes,No,pH by site,No,No,Effects of acidifcation and nutrient dynamics on algal growth in different regions,Chlorophyll not corrected for phaeophyton,
Wold 1999,Yes,Web of Science 1st Searches,Stewart,Minnesota,Northern Forests,Lake Superior ,,,,,Plastic vial,Glass disc,Glass disc,Vial,Vial,Parallel,6,21,,0.5,NaNO3,0.05,Na2HPO4,2 reps in 3 different spots,1994,Summer,September,2,Small,,"Cobble, Boulder, Sand, Gravel",Mixed,D,Dfb,,,,,0.11,,,,,,16.1,,,,5.1,12,,,5.1,,7.7,2.28,0.32,0.783836718,6,2.9,0.04,0.09797959,6,0.240535294,0.019888618,3.04,0.22,0.538887743,6,0.287682072,0.024935557,3.51,0.01,0.024494897,6,0.431440595,0.019706486,No,No,Temporal dynamics,No,No,Temporal variation in nutrient limitation ,"Required NDS results to be 30 days apart for independence; recorded first nutrient, temperature, discharge measurement per appropriate month; DIN:SRP",
